Zeit;Waermebedarf;Strombedarf;DayAhead_Preis;PV;E_Mob
1666800;0,000209421;0,000120167;54,812267;0;0
1670400;0,000201443;0,000134496;54,812267;1,14E-05;0,00E+00
1674000;0,000196257;0,00013897;75,02101;2,65E-05;2,00E+00
1677600;0,000185088;0,000138839;75,02101;2,88E-05;2,00E+00
1681200;0,000178307;0,000139294;75,02101;2,20E-05;2,00E+00
1684800;0,000172722;0,000139957;75,02101;1,82E-05;2,00E+00
1688400;0,000169531;0,000138538;68,91171;5,34E-05;0
1692000;0,000167138;0,000137327;68,91171;6,68E-05;0
1695600;0,000167138;0,00013572;68,91171;2,38E-05;0
1699200;0,000171925;0,000135176;68,91171;1,37E-05;0
1702800;0,000181498;0,000135174;-14,115126;0;2
1706400;0,000191072;0,000141191;-14,115126;0;2
1710000;0,00019905;0,000144548;-14,115126;0;2
1713600;0,000204634;0,000142133;-14,115126;0;2
1717200;0,00020264;0,000135256;59,779594;0;2
1720800;0,000184689;0,000128235;59,779594;0;2
1724400;0,000157564;0,00012432;59,779594;0;2
1728000;0,000116877;0,000115998;59,779594;0;2,00E+00
1731600;7,89E-05;0,000109467;-14,990976;0;2,00E+00
1735200;8,65E-05;0,000105533;-14,990976;0;2,00E+00
1738800;8,13E-05;0,000103572;-14,990976;0;2,00E+00
1742400;8,82E-05;0,000103048;-14,990976;0;2,00E+00
1746000;0,00011921;0,000104188;40,956852;0;0,00E+00
1749600;0,000177781;0,000108568;40,956852;0;0,00E+00
1753200;0,000180882;0,00012039;40,956852;0;0
1756800;0,000173991;0,000134848;40,956852;1,40E-05;0,00E+00
1760400;0,000169512;0,000139021;16,399794;0,000223872;2,00E+00
1764000;0,000159865;0,000138502;16,399794;0,000338602;2,00E+00
1767600;0,000154008;0,000138567;16,399794;0,000315674;2,00E+00
1771200;0,000149184;0,000140585;16,399794;0,000338337;2,00E+00
1774800;0,000146428;0,000140092;71,01565;0,000179041;0
1778400;0,000144361;0,000139253;71,01565;0,000181085;0
1782000;0,000144361;0,000137933;71,01565;6,00E-05;0
1785600;0,000148495;0,000136879;71,01565;1,81E-05;0
1789200;0,000156764;0,000136156;-24,094316;2,33E-06;0
1792800;0,000165033;0,000141312;-24,094316;0;0
1796400;0,000171924;0,000143731;-24,094316;0;0
1800000;0,000176747;0,000142008;-24,094316;0;0
1803600;0,000175025;0,000135122;21,788347;0;0
1807200;0,00015952;0,000128749;21,788347;0;0
1810800;0,000136092;0,000124588;21,788347;0;0
1814400;0,000100949;0,000115896;21,788347;0;0,00E+00
1818000;7,70E-05;0,000108646;-20,425398;0;2,00E+00
1821600;8,44E-05;0,000104872;-20,425398;0;2,00E+00
1825200;7,94E-05;0,000101949;-20,425398;0;2,00E+00
1828800;8,61E-05;0,000101796;-20,425398;0;2,00E+00
1832400;0,000116399;0,00010295;28,958115;0;0,00E+00
1836000;0,00017359;0,00010732;28,958115;0;0,00E+00
1839600;0,000176618;0,000119314;28,958115;0;0
1843200;0,000169889;0,000133571;28,958115;0,00E+00;0,00E+00
1846800;0,000165516;0,000138987;65,216125;2,36E-06;0,00E+00
1850400;0,000156096;0,000139191;65,216125;1,47E-05;0,00E+00
1854000;0,000150377;0,000139419;65,216125;2,37E-05;0,00E+00
1857600;0,000145668;0,000140041;65,216125;3,01E-05;0,00E+00
1861200;0,000142976;0,000136248;-11,85896;3,01E-05;0
1864800;0,000140958;0,000134068;-11,85896;2,32E-05;0
1868400;0,000140958;0,000132666;-11,85896;2,18E-05;0
1872000;0,000144995;0,000131449;-11,85896;8,47E-06;0
1875600;0,000153069;0,000131185;40,912617;0,00E+00;0
1879200;0,000161143;0,000137888;40,912617;0,00E+00;0
1882800;0,000167871;0,000140114;40,912617;0,00E+00;0
1886400;0,000172581;0,000137202;40,912617;0,00E+00;0
1890000;0,000170899;0,000130083;-12,71379;0,00E+00;2
1893600;0,00015576;0,000123593;-12,71379;0,00E+00;2
1897200;0,000132884;0,000121448;-12,71379;0,00E+00;2
1900800;9,86E-05;0,000114031;-12,71379;0,00E+00;2,00E+00
1904400;7,65E-05;0,000107271;63,65144;0,00E+00;0,00E+00
1908000;8,39E-05;0,000103065;63,65144;0,00E+00;0,00E+00
1911600;7,89E-05;0,000100054;63,65144;0,00E+00;0,00E+00
1915200;8,56E-05;9,86E-05;63,65144;0,00E+00;0,00E+00
1918800;0,00011566;9,80E-05;-9,91626;0,00E+00;0,00E+00
1922400;0,000172487;9,67E-05;-9,91626;0,00E+00;0,00E+00
1926000;0,000175495;9,59E-05;-9,91626;0,00E+00;0
1929600;0,00016881;0,00010223;-9,91626;2,19E-06;0,00E+00
1933200;0,000164464;0,00011031;30,937592;1,57E-05;0,00E+00
1936800;0,000155104;0,000116428;30,937592;4,75E-05;0,00E+00
1940400;0,000149422;0,000119895;30,937592;5,75E-05;0,00E+00
1944000;0,000144742;0,000122042;30,937592;8,79E-05;0,00E+00
1947600;0,000142068;0,000120859;14,85682;1,07E-04;2
1951200;0,000140062;0,00011687;14,85682;6,77E-05;2
1954800;0,000140062;0,000113861;14,85682;5,19E-05;2
1958400;0,000144073;0,000113204;14,85682;2,80E-05;2
1962000;0,000152096;0,000113865;-6,974127;6,08E-06;0
1965600;0,000160119;0,0001211;-6,974127;0;0
1969200;0,000166804;0,000124727;-6,974127;0;0
1972800;0,000171484;0,000121833;-6,974127;0;0
1976400;0,000169813;0,000114946;17,283592;0;0
1980000;0,00015477;0,000110693;17,283592;0;0
1983600;0,000132039;0,000110961;17,283592;0;0
1987200;9,79E-05;0,000105938;17,283592;0;0,00E+00
1990800;7,41E-05;9,99E-05;9,488308;0;0,00E+00
1994400;8,12E-05;9,54E-05;9,488308;0;0,00E+00
1998000;7,63E-05;9,24E-05;9,488308;0;0,00E+00
2001600;8,28E-05;9,08E-05;9,488308;0;0,00E+00
2005200;0,000111905;9,00E-05;14,820847;0;0,00E+00
2008800;0,000166887;8,76E-05;14,820847;0;0,00E+00
2012400;0,000169797;8,41E-05;14,820847;0;0
2016000;0,000163329;8,60E-05;14,820847;1,10E-05;0,00E+00
2019600;0,000159124;9,12E-05;64,63028;3,22E-05;0,00E+00
2023200;0,000150069;9,75E-05;64,63028;4,98E-05;0,00E+00
2026800;0,00014457;0,000102447;64,63028;0,000165076;0,00E+00
2030400;0,000140042;0,000107543;64,63028;8,11E-05;0,00E+00
2034000;0,000137455;0,000107559;-14,166147;2,78E-05;0
2037600;0,000135514;0,000103787;-14,166147;3,95E-05;0
2041200;0,000135514;0,000100824;-14,166147;5,04E-05;0
2044800;0,000139396;0,000100124;-14,166147;1,91E-05;0
2048400;0,000147158;0,000101485;19,975965;2,21E-06;0
2052000;0,00015492;0,000110024;19,975965;0;0
2055600;0,000161388;0,000116274;19,975965;0;0
2059200;0,000165916;0,000116037;19,975965;0;0
2062800;0,000164299;0,000111995;-25,6181;0;2
2066400;0,000149745;0,000109162;-25,6181;0;2
2070000;0,000127752;0,000110275;-25,6181;0;2
2073600;9,48E-05;0,000105533;-25,6181;0;2,00E+00
2077200;8,86E-05;9,93E-05;58,47822;0;0,00E+00
2080800;9,71E-05;9,54E-05;58,47822;0;0,00E+00
2084400;9,13E-05;9,37E-05;58,47822;0;0,00E+00
2088000;9,90E-05;9,30E-05;58,47822;0;0,00E+00
2091600;0,000133859;9,55E-05;33,192616;0;0,00E+00
2095200;0,000199628;0,000100969;33,192616;0;0,00E+00
2098800;0,00020311;0,000113073;33,192616;0;0
2102400;0,000195372;0,000125933;33,192616;0;0,00E+00
2106000;0,000190343;0,000130792;-9,122623;1,41E-05;0,00E+00
2109600;0,00017951;0,000132687;-9,122623;2,36E-05;0,00E+00
2113200;0,000172933;0,000135165;-9,122623;2,03E-05;0,00E+00
2116800;0,000167517;0,000137652;-9,122623;1,69E-05;0,00E+00
2120400;0,000164422;0,000137155;-11,893145;1,53E-05;2
2124000;0,000162101;0,000136132;-11,893145;1,09E-05;2
2127600;0,000162101;0,000133776;-11,893145;1,52E-05;2
2131200;0,000166743;0,000132441;-11,893145;8,39E-06;2
2134800;0,000176028;0,000130966;3,57142;2,16E-06;0
2138400;0,000185313;0,00013675;3,57142;0;0
2142000;0,000193051;0,000140333;3,57142;0;0
2145600;0,000198467;0,000138416;3,57142;0;0
2149200;0,000196533;0,000132343;52,895954;0;0
2152800;0,000179123;0,000126942;52,895954;0;0
2156400;0,000152816;0,000123552;52,895954;0;0
2160000;0,000113355;0,000115245;52,895954;0;0,00E+00
2163600;7,77E-05;0,0001088;-14,001183;0;0,00E+00
2167200;8,52E-05;0,000104559;-14,001183;0;0,00E+00
2170800;8,01E-05;0,000102784;-14,001183;0;0,00E+00
2174400;8,69E-05;0,000102289;-14,001183;0;0,00E+00
2178000;0,000117424;0,000103697;53,356945;0;0,00E+00
2181600;0,000175118;0,000108728;53,356945;0;0,00E+00
2185200;0,000178173;0,000121399;53,356945;0;0
2188800;0,000171385;0,000135053;53,356945;1,15E-05;0,00E+00
2192400;0,000166973;0,0001392;42,719112;1,27E-04;2,00E+00
2196000;0,000157471;0,000139893;42,719112;2,50E-04;2,00E+00
2199600;0,000151701;0,000141281;42,719112;1,74E-04;2,00E+00
2203200;0,00014695;0,000142188;42,719112;1,05E-04;2,00E+00
2206800;0,000144235;0,000141304;21,750334;1,04E-04;0
2210400;0,000142199;0,000141087;21,750334;8,03E-05;0
2214000;0,000142199;0,000139795;21,750334;3,21E-05;0
2217600;0,000146271;0,000138297;21,750334;1,96E-05;0
2221200;0,000154416;0,000137196;65,35299;4,43E-06;2
2224800;0,000162561;0,000144275;65,35299;0,00E+00;2
2228400;0,000169349;0,000147184;65,35299;0,00E+00;2
2232000;0,0001741;0,000144943;65,35299;0,00E+00;2
2235600;0,000172403;0,000138553;22,707096;0,00E+00;0
2239200;0,000157131;0,000132963;22,707096;0,00E+00;0
2242800;0,000134054;0,000130558;22,707096;0,00E+00;0
2246400;9,94E-05;0,000124271;22,707096;0,00E+00;0,00E+00
2250000;7,58E-05;0,000119054;-6,373961;0,00E+00;0,00E+00
2253600;8,31E-05;0,000114977;-6,373961;0,00E+00;0,00E+00
2257200;7,82E-05;0,00011225;-6,373961;0,00E+00;0,00E+00
2260800;8,48E-05;0,000109455;-6,373961;0,00E+00;0,00E+00
2264400;0,000114599;0,000109266;70,21797;0,00E+00;2,00E+00
2268000;0,000170905;0,000113331;70,21797;0,00E+00;2,00E+00
2271600;0,000173886;0,000125325;70,21797;0,00E+00;2
2275200;0,000167262;0,000139419;70,21797;1,34E-05;2,00E+00
2278800;0,000162956;0,000143064;33,997707;6,08E-05;0,00E+00
2282400;0,000153682;0,000143455;33,997707;1,48E-04;0,00E+00
2286000;0,000148052;0,000144668;33,997707;1,48E-04;0,00E+00
2289600;0,000143415;0,000146361;33,997707;3,02E-04;0,00E+00
2293200;0,000140765;0,00014589;-16,317343;5,10E-04;0
2296800;0,000138778;0,000145856;-16,317343;3,47E-04;0
2300400;0,000138778;0,000145029;-16,317343;2,87E-04;0
2304000;0,000142752;0,000144404;-16,317343;5,10E-05;0
2307600;0,000150702;0,00014467;28,134542;4,57E-06;2
2311200;0,000158651;0,000153412;28,134542;0;2
2314800;0,000165275;0,000157237;28,134542;0;2
2318400;0,000169912;0,000154419;28,134542;0;2
2322000;0,000168256;0,00014676;20,094122;0;0
2325600;0,000153351;0,000140853;20,094122;0;0
2329200;0,000130829;0,000137875;20,094122;0;0
2332800;9,70E-05;0,000131082;20,094122;0;0,00E+00
2336400;0,000109478;0,000124256;-26,519201;0;0,00E+00
2340000;0,000116407;0,00012014;-26,519201;0;0,00E+00
2343600;0,000117793;0,00011654;-26,519201;0;0,00E+00
2347200;0,00012657;0,000114356;-26,519201;0;0,00E+00
2350800;0,000157519;0,000113534;-18,440619;0;0,00E+00
2354400;0,000232814;0,000116536;-18,440619;0;0,00E+00
2358000;0,000230504;0,000127423;-18,440619;0;0
2361600;0,000224037;0,000140364;-18,440619;0;0,00E+00
2365200;0,000223114;0,000144347;-9,246019;1,47E-05;0,00E+00
2368800;0,000218494;0,000145176;-9,246019;6,01E-05;0,00E+00
2372400;0,000212489;0,000147137;-9,246019;8,18E-05;0,00E+00
2376000;0,000206022;0,000149693;-9,246019;6,45E-05;0,00E+00
2379600;0,000204174;0,000149853;35,774487;8,20E-05;0
2383200;0,000203712;0,000148612;35,774487;0,000133342;0
2386800;0,000205098;0,000146449;35,774487;5,14E-05;0
2390400;0,000206946;0,000144672;35,774487;2,37E-05;0
2394000;0,000215723;0,00014202;6,905094;2,19E-06;0
2397600;0,000223114;0,000146652;6,905094;0;0
2401200;0,000227733;0,000149718;6,905094;0;0
2404800;0,000226809;0,000146091;6,905094;0;0
2408400;0,000221728;0,000138811;-0,00106816;0;0
2412000;0,000202327;0,000132122;-0,00106816;0;0
2415600;0,000176458;0,000128692;-0,00106816;0;0
2419200;0,000129803;0,000121021;-0,00106816;0;0,00E+00
2422800;0,000123186;0,000114645;5,831061;0;0,00E+00
2426400;0,000130983;0,000109367;5,831061;0;0,00E+00
2430000;0,000132542;0,000106188;5,831061;0;0,00E+00
2433600;0,000142418;0,000105388;5,831061;0;0,00E+00
2437200;0,000177242;0,000105609;-28,555872;0;0,00E+00
2440800;0,000261965;0,000109665;-28,555872;0;0,00E+00
2444400;0,000259366;0,000120065;-28,555872;0;0
2448000;0,00025209;0,000133258;-28,555872;2,21E-06;0,00E+00
2451600;0,00025105;0,000137881;-15,516493;3,73E-05;0,00E+00
2455200;0,000245852;0,000139459;-15,516493;0,00011094;0,00E+00
2458800;0,000239095;0,000140252;-15,516493;7,50E-05;0,00E+00
2462400;0,000231819;0,000140943;-15,516493;3,52E-05;0,00E+00
2466000;0,000229739;0,000140125;-3,091761;4,73E-05;0
2469600;0,00022922;0,000137486;-3,091761;2,85E-05;0
2473200;0,000230779;0,000134861;-3,091761;1,54E-05;0
2476800;0,000232858;0,000133293;-3,091761;3,35E-06;0
2480400;0,000242734;0,000132415;29,77041;0;0
2484000;0,00025105;0,000139517;29,77041;0;0
2487600;0,000256248;0,000141764;29,77041;0;0
2491200;0,000255208;0,000138461;29,77041;0;0
2494800;0,000249491;0,000130247;28,559172;0;0
2498400;0,00022766;0,000125284;28,559172;0;0
2502000;0,000198553;0,000123794;28,559172;0;0
2505600;0,000146056;0,000118135;28,559172;0;0,00E+00
2509200;0,000113811;0,00011234;12,247057;0;0,00E+00
2512800;0,000121014;0,000108656;12,247057;0;0,00E+00
2516400;0,000122455;0,000106163;12,247057;0;0,00E+00
2520000;0,000131579;0,000105279;12,247057;0;0,00E+00
2523600;0,000163753;0,00010489;42,844078;0;0,00E+00
2527200;0,000242028;0,000102488;42,844078;0;0,00E+00
2530800;0,000239627;0,000100314;42,844078;0;0
2534400;0,000232904;0,000105087;42,844078;1,12E-05;0,00E+00
2538000;0,000231943;0,000111761;-24,806307;2,13E-05;0,00E+00
2541600;0,000227141;0,000118917;-24,806307;2,32E-05;0,00E+00
2545200;0,000220898;0,000121389;-24,806307;4,83E-05;0,00E+00
2548800;0,000214175;0,000123139;-24,806307;6,41E-05;0,00E+00
2552400;0,000212255;0,000122517;1,224058;8,05E-05;0
2556000;0,000211774;0,0001187;1,224058;9,29E-05;0
2559600;0,000213215;0,000115842;1,224058;5,90E-05;0
2563200;0,000215136;0,000113785;1,224058;2,85E-05;0
2566800;0,00022426;0,000112954;21,115;4,56E-06;0
2570400;0,000231943;0,000120014;21,115;0,00E+00;0
2574000;0,000236746;0,000125554;21,115;0,00E+00;0
2577600;0,000235785;0,000121968;21,115;0,00E+00;0
2581200;0,000230503;0,000114782;-0,763726;0,00E+00;0
2584800;0,000210334;0,000110355;-0,763726;0,00E+00;0
2588400;0,000183442;0,000112113;-0,763726;0,00E+00;0
2592000;0,00013494;0,000107967;-0,763726;0,00E+00;0,00E+00
2595600;0,000104607;0,00010304;61,926384;0,00E+00;0,00E+00
2599200;0,000111228;9,88E-05;61,926384;0,00E+00;0,00E+00
2602800;0,000112552;9,57E-05;61,926384;0,00E+00;0,00E+00
2606400;0,000120938;9,33E-05;61,926384;0,00E+00;0,00E+00
2610000;0,00015051;9,12E-05;56,158154;0,00E+00;0,00E+00
2613600;0,000222455;8,93E-05;56,158154;0,00E+00;0,00E+00
2617200;0,000220248;8,61E-05;56,158154;8,48E-07;0
2620800;0,000214069;8,74E-05;56,158154;2,19E-06;0,00E+00
2624400;0,000213186;9,23E-05;3,915786;6,04E-06;0,00E+00
2628000;0,000208772;9,89E-05;3,915786;2,49E-05;0,00E+00
2631600;0,000203034;0,000103552;3,915786;2,05E-04;0,00E+00
2635200;0,000196855;0,000108959;3,915786;5,36E-04;0,00E+00
2638800;0,00019509;0,000108654;56,7911;4,49E-04;2
2642400;0,000194648;0,000105146;56,7911;4,78E-04;2
2646000;0,000195972;0,000101681;56,7911;4,34E-04;2
2649600;0,000197738;0,000100662;56,7911;0,000119589;2
2653200;0,000206124;0,000101198;39,083675;4,41E-06;2
2656800;0,000213186;0,000110114;39,083675;0;2
2660400;0,0002176;0,000118519;39,083675;0;2
2664000;0,000216717;0,000117379;39,083675;0;2
2667600;0,000211862;0,000113689;12,584583;0;0
2671200;0,000193324;0,000111143;12,584583;0;0
2674800;0,000168607;0,000113683;12,584583;0;0
2678400;0,000124028;0,000108411;12,584583;0;0,00E+00
2682000;0,000101859;0,000107651;-13,253971;0;2,00E+00
2685600;0,000108305;0,00010453;-13,253971;0;2,00E+00
2689200;0,000109595;0,000103863;-13,253971;0;2,00E+00
2692800;0,000117761;0,000102991;-13,253971;0;2,00E+00
2696400;0,000146556;0,000104835;9,742362;0;0,00E+00
2700000;0,000216611;0,000108294;9,742362;0;0,00E+00
2703600;0,000214462;0,000121062;9,742362;0;0
2707200;0,000208445;0,000135296;9,742362;2,20E-06;0,00E+00
2710800;0,000207585;0,00014019;24,272642;3,66E-05;0,00E+00
2714400;0,000203288;0,00014213;24,272642;7,22E-05;0,00E+00
2718000;0,0001977;0,000144097;24,272642;5,83E-05;0,00E+00
2721600;0,000191683;0,000145174;24,272642;7,47E-05;0,00E+00
2725200;0,000189964;0,000144777;59,992035;6,91E-05;0
2728800;0,000189535;0,000144425;59,992035;0,0002055;0
2732400;0,000190824;0,00014291;59,992035;7,18E-05;0
2736000;0,000192543;0,000141492;59,992035;2,01E-05;0
2739600;0,000200709;0,000138944;-27,69259;2,05E-06;0
2743200;0,000207585;0,00014402;-27,69259;0;0
2746800;0,000211883;0,000148432;-27,69259;0;0
2750400;0,000211024;0,000144982;-27,69259;0;0
2754000;0,000206296;0,000138272;61,39064;0;0
2757600;0,000188245;0,000132922;61,39064;0;0
2761200;0,000164177;0,000129375;61,39064;0;0
2764800;0,000120769;0,000122922;61,39064;0;0,00E+00
2768400;9,75E-05;0,000118755;56,151306;0;2,00E+00
2772000;0,000103686;0,000116583;56,151306;0;2,00E+00
2775600;0,000104921;0,000114082;56,151306;0;2,00E+00
2779200;0,000112738;0,000111833;56,151306;0;2,00E+00
2782800;0,000140306;0,000112523;15,949211;0;0,00E+00
2786400;0,000207373;0,000116061;15,949211;0;0,00E+00
2790000;0,000205315;0,000125824;15,949211;0;0
2793600;0,000199555;0,000139103;15,949211;3,38E-05;0,00E+00
2797200;0,000198732;0,000144449;61,86892;0,000314627;2,00E+00
2800800;0,000194617;0,000145512;61,86892;0,000531563;2,00E+00
2804400;0,000189269;0,000147352;61,86892;0,000608668;2,00E+00
2808000;0,000183508;0,000149736;61,86892;0,000673998;2,00E+00
2811600;0,000181862;0,000150338;16,383127;0,000656934;2
2815200;0,000181451;0,000151486;16,383127;0,000606831;2
2818800;0,000182685;0,000150952;16,383127;0,000437798;2
2822400;0,000184331;0,000150207;16,383127;0,000128549;2
2826000;0,000192149;0,000148891;6,708852;4,52E-06;0
2829600;0,000198732;0,000153076;6,708852;0;0
2833200;0,000202847;0,000156271;6,708852;0;0
2836800;0,000202024;0,00015238;6,708852;0;0
2840400;0,000197498;0,000144013;79,1685;0;2
2844000;0,000180217;0,000136199;79,1685;0;2
2847600;0,000157175;0,000131352;79,1685;0;2
2851200;0,000115618;0,000124238;79,1685;0;2,00E+00
2854800;0,000100212;0,000117897;-18,21915;0;0,00E+00
2858400;0,000106555;0,000112813;-18,21915;0;0,00E+00
2862000;0,000107823;0,000109774;-18,21915;0;0,00E+00
2865600;0,000115857;0,000111489;-18,21915;0;0,00E+00
2869200;0,000144187;0,00011355;-23,901375;0;0,00E+00
2872800;0,000213109;0,000115204;-23,901375;0;0,00E+00
2876400;0,000210995;0,0001253;-23,901375;0;0
2880000;0,000205076;0,000140286;-23,901375;1,61E-05;0,00E+00
2883600;0,00020423;0,000145647;8,101918;3,23E-04;2,00E+00
2887200;0,000200001;0,000146695;8,101918;5,42E-04;2,00E+00
2890800;0,000194505;0,000148891;8,101918;6,39E-04;2,00E+00
2894400;0,000188585;0,000150952;8,101918;6,78E-04;2,00E+00
2898000;0,000186894;0,000150528;-9,082803;6,59E-04;0
2901600;0,000186471;0,000149664;-9,082803;6,09E-04;0
2905200;0,000187739;0,000147501;-9,082803;4,81E-04;0
2908800;0,000189431;0,000146369;-9,082803;1,28E-04;0
2912400;0,000197464;0,000144982;33,249165;4,56E-06;0
2916000;0,00020423;0,000149177;33,249165;0,00E+00;0
2919600;0,000208458;0,000154268;33,249165;0,00E+00;0
2923200;0,000207613;0,000149472;33,249165;0,00E+00;0
2926800;0,000202961;0,000139914;70,831894;0,00E+00;0
2930400;0,000185202;0,00013248;70,831894;0,00E+00;0
2934000;0,000161523;0,00012781;70,831894;0,00E+00;0
2937600;0,000118817;0,000119375;70,831894;0,00E+00;0,00E+00
2941200;9,21E-05;0,000113102;41,848087;0,00E+00;0,00E+00
2944800;0,000100922;0,00011129;41,848087;0,00E+00;0,00E+00
2948400;9,49E-05;0,000110507;41,848087;0,00E+00;0,00E+00
2952000;0,000102933;0,000109559;41,848087;0,00E+00;0,00E+00
2955600;0,00013912;0,000109238;-6,310568;0,00E+00;0,00E+00
2959200;0,000207473;0,000112494;-6,310568;0,00E+00;0,00E+00
2962800;0,000211092;0,000123121;-6,310568;0,00E+00;0
2966400;0,000203051;0,000136529;-6,310568;1,34E-05;0,00E+00
2970000;0,000197824;0,000140168;-22,232994;2,84E-04;2,00E+00
2973600;0,000186565;0,000140391;-22,232994;5,18E-04;2,00E+00
2977200;0,00017973;0,00014106;-22,232994;6,74E-04;2,00E+00
2980800;0,000174101;0,000141613;-22,232994;6,87E-04;2,00E+00
2984400;0,000170884;0,000140372;-25,883253;5,20E-04;0
2988000;0,000168472;0,00013911;-25,883253;5,87E-04;0
2991600;0,000168472;0,00013713;-25,883253;3,64E-04;0
2995200;0,000173297;0,000136172;-25,883253;7,96E-05;0
2998800;0,000182947;0,000134674;26,539888;3,82E-06;0
3002400;0,000192597;0,00014009;26,539888;0;0
3006000;0,000200638;0,000146465;26,539888;0;0
3009600;0,000206267;0,000143365;26,539888;0;0
3013200;0,000204257;0,000136136;14,868279;0;0
3016800;0,000186163;0,000129912;14,868279;0;0
3020400;0,000158822;0,000125892;14,868279;0;0
3024000;0,00011781;0,000117496;14,868279;0;0,00E+00
3027600;0,000101586;0,000111655;6,89978;0;0,00E+00
3031200;0,000108015;0,000109272;6,89978;0;0,00E+00
3034800;0,000109301;0,000108188;6,89978;0;0,00E+00
3038400;0,000117445;0,000108589;6,89978;0;0,00E+00
